Customer_ID,Age,Gender,Employment_Type,Annual_Income,Credit_Score,Loan_or_Credit_Amount,Number_of_Active_Accounts,Past_Default_Count,Application_Type,Region,Credit_Limit,Utilization_Ratio,Application_Date,Default_Status
4758,34,Female,Salaried,873738,453,845394,4,3,Personal Loan,Central,399586.01603179215,1.0,2022-02-02,Yes
4759,50,Female,Self-Employed,1062071,612,408755,3,3,Auto Loan,South,510737.5016795557,0.8003230596065746,2023-02-07,No
4760,45,Female,Salaried,448824,784,997343,6,2,Home Loan,West,206930.98536890134,1.0,2021-12-27,No
4761,34,Female,Salaried,1194919,522,319782,5,1,Credit Card,Central,554730.7203502941,0.5764634772670751,2022-08-22,No
4762,55,Female,Salaried,1855521,670,228830,3,0,Home Loan,East,755936.460297664,0.3027106271734716,2021-08-11,No
4763,54,Male,Salaried,2123225,394,1200590,9,3,Personal Loan,West,598093.732320854,1.0,2022-07-15,Yes
4764,30,Male,Salaried,1119815,895,1344393,8,2,Home Loan,South,424541.0786292482,1.0,2023-06-21,No
4765,55,Female,Salaried,1316476,560,1452485,3,0,Home Loan,Central,683127.4977291216,1.0,2022-11-19,No
4766,31,Male,Salaried,2358394,766,1445877,10,4,Home Loan,North,620955.0370844809,1.0,2022-10-25,No
4767,31,Female,Salaried,1728983,613,990404,5,2,Home Loan,Central,850177.4906832478,1.0,2023-03-19,No
4768,41,Male,Salaried,1887794,650,164769,5,0,Home Loan,Central,1120027.7009183865,0.147111540067174,2022-12-18,No
4769,41,Female,Salaried,661126,805,1094613,5,3,Home Loan,West,266160.71667384735,1.0,2022-11-28,No
4770,42,Male,Unemployed,605866,575,297268,8,2,Home Loan,East,196509.4631707941,1.0,2022-10-20,No
4771,27,Female,Salaried,2472424,453,55165,3,1,Personal Loan,Central,638014.7127273718,0.08646352333190221,2022-06-03,No
4772,37,Male,Salaried,1968914,570,1146148,3,0,Credit Card,Central,1081255.801650535,1.0,2021-04-20,No
4773,22,Male,Salaried,1217444,683,577994,8,3,Personal Loan,East,367163.05927685206,1.0,2022-07-31,No
4774,32,Female,Salaried,633352,767,1219499,9,2,Home Loan,East,167902.59875929388,1.0,2021-06-16,No
4775,38,Female,Self-Employed,1985967,650,146147,5,0,Home Loan,Central,833914.3995682503,0.17525419884302987,2022-07-28,No
4776,31,Male,Salaried,1616449,834,1168226,10,4,Auto Loan,North,620080.1314144112,1.0,2023-11-24,No
4777,36,Male,Salaried,514692,806,314461,8,4,Personal Loan,North,301574.8822997172,1.0,2021-12-12,No
4778,38,Female,Salaried,1830116,785,1463696,5,1,Home Loan,North,753794.5197929664,1.0,2022-05-07,No
4779,55,Male,Self-Employed,1739416,743,1178435,4,2,Auto Loan,West,943460.6579283823,1.0,2022-09-29,No
4780,46,Female,Self-Employed,1901249,392,93871,2,2,Personal Loan,West,1095495.7953366628,0.0856881426652596,2022-03-19,No
4781,36,Male,Salaried,1237648,559,533996,11,1,Home Loan,North,389221.7347914043,1.0,2022-07-26,No
4782,26,Male,Salaried,733843,360,1178862,4,2,Auto Loan,North,272413.5986982764,1.0,2023-02-01,No
4783,32,Female,Salaried,633472,565,1485334,2,4,Auto Loan,North,363072.76938104857,1.0,2023-12-30,No
4784,33,Female,Self-Employed,1174249,513,1292413,7,4,Home Loan,East,522014.7538307256,1.0,2022-05-15,Yes
4785,24,Female,Salaried,1074481,574,1250051,7,1,Credit Card,South,389973.1925538147,1.0,2023-11-17,No
4786,59,Male,Salaried,418602,595,1473375,9,3,Home Loan,West,180910.9801367363,1.0,2021-11-20,No
4787,22,Male,Salaried,1034748,365,611771,4,1,Auto Loan,West,523488.02786449343,1.0,2022-03-03,No
4788,46,Male,Salaried,2225720,543,1465670,5,4,Credit Card,West,1038120.8268220888,1.0,2022-09-10,No
4789,47,Female,Salaried,414806,358,950490,11,1,Credit Card,South,239242.27983164825,1.0,2021-10-20,No
4790,47,Male,Salaried,960588,863,275041,4,4,Personal Loan,Central,563906.2956004567,0.4877423822820276,2021-06-27,No
4791,35,Male,Salaried,1165388,642,846523,4,3,Credit Card,West,581541.8886246351,1.0,2022-06-24,No
4792,28,Female,Salaried,963067,433,1303816,5,4,Auto Loan,Central,464487.0106342786,1.0,2022-08-30,Yes
4793,27,Male,Salaried,2239645,558,591252,3,2,Auto Loan,East,570540.484908123,1.0,2022-12-03,No
4794,32,Male,Salaried,1473702,407,102473,9,0,Personal Loan,North,772652.9231333501,0.13262487843110699,2022-04-27,No
4795,33,Female,Self-Employed,2157359,861,269073,7,3,Auto Loan,North,916455.6070042268,0.2936017827198028,2022-07-13,No
4796,37,Female,Self-Employed,2454712,680,447017,1,0,Auto Loan,East,1365123.588259042,0.3274553336010302,2023-08-03,No
4797,37,Female,Self-Employed,1487295,810,449705,1,3,Auto Loan,North,857556.9043654862,0.5244025180261834,2023-05-06,No
4798,56,Female,Self-Employed,1356888,674,928351,1,3,Personal Loan,East,514466.51846488734,1.0,2021-08-14,No
4799,41,Female,Salaried,370201,559,869928,3,3,Credit Card,North,209871.79463102372,1.0,2023-04-24,Yes
4800,28,Female,Salaried,2042364,474,473781,9,3,Personal Loan,East,982068.3122513999,0.4824318166970005,2023-09-11,No
4801,25,Female,Salaried,445297,811,617685,8,4,Credit Card,East,178045.10676188016,1.0,2023-04-22,No
4802,46,Female,Salaried,1901676,639,250883,9,2,Auto Loan,North,509213.2771430798,0.4926874676315763,2021-08-25,No
4803,36,Female,Salaried,1171004,563,368076,5,4,Home Loan,Central,596923.2298632482,0.6166220069611367,2021-10-06,No
4804,56,Male,Salaried,2490770,781,110235,7,4,Personal Loan,West,1401365.2377659995,0.07866257634286136,2022-03-09,No
4805,48,Female,Salaried,2387678,446,89401,10,2,Credit Card,West,1083545.754665545,0.0825078217648457,2023-08-18,No
4806,49,Female,Self-Employed,2451526,598,707607,9,3,Credit Card,South,958551.9660315908,0.7382041089848221,2022-10-25,No
4807,32,Male,Salaried,1546606,852,1322503,5,2,Auto Loan,South,631035.9231633322,1.0,2023-07-18,No
4808,57,Female,Unemployed,681369,874,236846,8,0,Credit Card,North,339201.7392015901,0.6982452405977808,2021-02-20,No
4809,50,Male,Salaried,1298805,854,192120,8,2,Auto Loan,West,414830.3512887126,0.46312908253496815,2021-12-02,No
4810,43,Male,Salaried,694854,440,1154888,3,4,Auto Loan,South,223424.2757279486,1.0,2023-12-26,Yes
4811,36,Female,Salaried,1454373,516,1006265,5,3,Auto Loan,West,540244.6882738917,1.0,2022-05-03,Yes
4812,34,Male,Salaried,1201181,600,1186055,8,4,Credit Card,East,312829.62448079564,1.0,2023-11-25,No
4813,30,Female,Salaried,1774346,796,1034952,10,0,Home Loan,Central,859012.8530520422,1.0,2022-09-28,No
4814,27,Female,Salaried,1696509,535,405928,3,3,Personal Loan,East,690282.2643030011,0.5880608860925578,2022-06-23,No
4815,57,Male,Salaried,727326,598,822725,3,1,Credit Card,South,409339.37188006507,1.0,2021-04-22,No
4816,49,Male,Salaried,2425923,689,309227,6,4,Personal Loan,South,1155855.5600794363,0.26753083229426033,2022-11-25,No
4817,23,Male,Salaried,1041621,795,825626,7,4,Credit Card,North,517319.7423396095,1.0,2023-03-15,No
4818,35,Female,Salaried,861147,487,1293318,7,2,Auto Loan,Central,417786.23202871927,1.0,2022-07-27,No
4819,56,Female,Unemployed,1531426,458,87299,6,3,Personal Loan,Central,606859.1531649401,0.1438538078312098,2023-07-18,Yes
4820,39,Male,Salaried,895671,766,936473,7,4,Auto Loan,West,516310.0500273859,1.0,2021-07-12,No
4821,33,Female,Self-Employed,741818,775,1137041,7,0,Credit Card,North,422856.2575801462,1.0,2022-01-21,No
4822,41,Female,Salaried,2055965,393,351931,4,3,Credit Card,Central,861203.4588428118,0.40865023983169463,2021-01-12,No
4823,57,Male,Salaried,736719,691,1268307,8,3,Home Loan,South,385133.2438146419,1.0,2023-09-02,No
4824,47,Male,Salaried,942942,550,1034981,8,2,Personal Loan,East,560848.6075367951,1.0,2022-10-09,No
4825,49,Male,Salaried,329132,727,858876,2,4,Credit Card,East,120440.17818261498,1.0,2023-07-30,Yes
4826,40,Male,Unemployed,477993,453,238571,10,4,Credit Card,Central,224034.7011629878,1.0,2021-01-07,Yes
4827,45,Male,Self-Employed,1379498,807,624401,5,1,Home Loan,East,619869.1848763869,1.0,2021-04-23,No
4828,26,Male,Self-Employed,1187410,764,231168,2,1,Home Loan,South,521594.441349095,0.44319490714296716,2021-01-16,No
4829,56,Male,Self-Employed,1712594,751,336302,3,3,Home Loan,West,987470.5682488598,0.34056913776821146,2021-07-06,No
4830,22,Male,Salaried,314761,739,550990,3,4,Auto Loan,South,92637.13320235307,1.0,2022-12-08,Yes
4831,42,Male,Self-Employed,2344779,711,534713,5,2,Home Loan,Central,1009975.4142661949,0.5294316994721101,2021-09-02,No
4832,52,Male,Salaried,307276,783,1389350,8,4,Home Loan,South,79599.56479312298,1.0,2021-08-28,Yes
4833,36,Female,Self-Employed,2028509,732,53919,3,2,Personal Loan,South,725874.8314324816,0.07428140178602591,2022-12-03,No
4834,38,Female,Salaried,1335570,377,993816,7,1,Auto Loan,East,649451.274350828,1.0,2023-04-18,No
4835,25,Male,Salaried,1417145,456,109768,5,0,Auto Loan,West,741369.7144701768,0.14806107918563438,2023-04-21,No
4836,56,Female,Salaried,1306268,889,1004110,10,4,Credit Card,North,717131.2226591462,1.0,2023-05-18,No
4837,50,Female,Salaried,1425304,535,1240659,10,1,Personal Loan,Central,394545.6719446891,1.0,2021-05-23,No
4838,39,Female,Salaried,678089,544,162879,10,0,Home Loan,Central,213325.36075150128,0.7635238465141269,2023-07-31,No
4839,43,Female,Self-Employed,681160,495,530695,4,0,Auto Loan,South,266010.48932147067,1.0,2021-01-15,No
4840,54,Female,Salaried,2249841,477,282026,2,1,Credit Card,East,862648.1924034349,0.3269304943585911,2022-02-02,No
4841,33,Female,Salaried,1528141,455,86022,6,1,Personal Loan,East,517851.0551347151,0.16611340103887984,2021-03-07,No
4842,49,Male,Salaried,1461326,765,146565,4,1,Home Loan,Central,844414.8434350108,0.17356990007871667,2022-07-28,No
4843,56,Male,Self-Employed,1784322,701,701694,4,2,Personal Loan,North,779519.9002443868,0.9001617531252408,2023-12-04,No
4844,42,Female,Salaried,1393682,732,877891,5,3,Personal Loan,North,668908.4912795748,1.0,2021-07-28,No
4845,56,Female,Unemployed,698224,698,1350555,9,3,Home Loan,West,357756.30536327476,1.0,2023-03-23,Yes
4846,29,Male,Unemployed,1278278,830,513144,1,3,Credit Card,South,562901.7738171194,0.9116048729430987,2023-11-15,Yes
4847,59,Female,Self-Employed,336169,663,868537,5,2,Home Loan,Central,182127.90785952698,1.0,2023-12-03,No
4848,39,Female,Salaried,1052069,872,1420294,5,1,Auto Loan,North,625659.3911517649,1.0,2023-08-16,No
4849,58,Female,Salaried,859619,709,1406858,2,3,Home Loan,North,332820.20183506375,1.0,2023-09-23,No
4850,26,Female,Self-Employed,2179066,670,549239,3,2,Personal Loan,East,1035687.2107753974,0.5303135872352776,2021-06-02,No
4851,35,Female,Self-Employed,642623,733,1172830,4,2,Credit Card,West,231953.84226008647,1.0,2021-12-23,No
4852,40,Male,Self-Employed,1217261,366,1120811,1,1,Home Loan,Central,333713.127129253,1.0,2023-01-18,No
4853,29,Male,Salaried,560323,719,871008,10,0,Auto Loan,West,145390.02566642742,1.0,2022-02-04,No
4854,52,Female,Salaried,2308150,415,176827,3,2,Credit Card,North,764921.9514743602,0.23116999016588838,2023-11-18,No
4855,24,Male,Salaried,652472,462,1172287,1,4,Personal Loan,West,200185.23055752856,1.0,2021-04-17,Yes
4856,38,Female,Self-Employed,1353523,765,726138,1,2,Home Loan,North,680540.4046001154,1.0,2023-01-05,No
4857,25,Female,Self-Employed,1948198,420,1130511,9,0,Credit Card,East,803000.2972688661,1.0,2023-08-13,No
4858,40,Female,Salaried,2099684,410,949762,4,0,Credit Card,South,921833.5591491521,1.0,2021-03-10,No
4859,43,Female,Salaried,1220463,793,873868,4,4,Personal Loan,Central,340051.72457559354,1.0,2023-09-28,No
4860,31,Female,Salaried,1544149,663,295676,4,3,Credit Card,South,396525.62887433753,0.7456668080682934,2021-07-03,No
4861,57,Female,Self-Employed,1363334,832,72264,11,2,Credit Card,West,548463.3293054526,0.13175721354335873,2023-11-15,No
4862,42,Female,Salaried,1762120,593,493043,9,1,Auto Loan,North,598222.9258807655,0.8241793797422444,2022-09-22,No
4863,24,Female,Salaried,557672,866,716590,11,1,Credit Card,South,260817.00044970767,1.0,2021-06-18,No
4864,49,Female,Salaried,2486492,719,1342791,8,4,Home Loan,East,1066898.5946565112,1.0,2022-05-15,No
4865,54,Male,Salaried,1186197,666,420925,4,0,Auto Loan,West,640484.6049448936,0.657197685549703,2023-10-26,No
4866,33,Female,Self-Employed,356212,370,984316,6,3,Auto Loan,West,193597.3212666564,1.0,2021-06-16,Yes
4867,29,Male,Self-Employed,406673,580,461731,2,2,Home Loan,South,178121.20464753726,1.0,2023-04-18,No
4868,51,Male,Self-Employed,1259680,875,981988,6,2,Auto Loan,West,714722.4423832411,1.0,2021-11-24,No
4869,27,Female,Self-Employed,451047,818,447082,1,2,Personal Loan,Central,260026.14019011252,1.0,2022-06-23,No
4870,24,Male,Salaried,1871003,427,468850,5,1,Personal Loan,South,627772.7085326809,0.7468467386800909,2022-04-28,No
4871,39,Female,Self-Employed,918587,879,227071,8,3,Home Loan,South,543917.0738224947,0.41747356523340867,2021-06-17,No
4872,50,Female,Unemployed,476125,639,609200,1,4,Credit Card,East,283329.93337866163,1.0,2022-10-17,Yes
4873,51,Female,Self-Employed,1393814,567,1155763,11,1,Auto Loan,West,380145.66241418116,1.0,2023-07-31,No
4874,55,Female,Salaried,574569,449,1028152,2,0,Home Loan,East,144117.9319824967,1.0,2022-11-02,No
4875,41,Male,Self-Employed,1785903,498,56550,3,3,Auto Loan,West,483103.7506660217,0.11705560124929361,2021-04-18,No
4876,51,Male,Self-Employed,1146156,734,1318671,7,0,Personal Loan,South,426807.3611890123,1.0,2022-04-01,No
4877,39,Female,Salaried,1250269,504,1305948,8,2,Personal Loan,West,666165.5904952418,1.0,2021-12-10,No
4878,51,Male,Salaried,1769568,744,469573,4,1,Home Loan,East,754891.9616003406,0.6220400055718227,2023-10-23,No
4879,52,Male,Self-Employed,2409600,725,210669,8,3,Auto Loan,South,852260.3855695485,0.24718853952036518,2021-02-01,No
4880,22,Male,Self-Employed,1606012,451,664803,1,1,Personal Loan,West,432421.41984069004,1.0,2022-03-08,No
4881,30,Female,Salaried,780588,441,865877,3,3,Auto Loan,East,303294.3864152484,1.0,2023-04-03,Yes
4882,22,Male,Salaried,1862798,760,386274,4,2,Personal Loan,West,489277.03715927235,0.7894791103271372,2022-05-24,No
4883,22,Male,Salaried,406892,755,414105,5,3,Personal Loan,East,126320.94762776511,1.0,2021-04-03,No
4884,44,Male,Salaried,578017,370,1337945,11,2,Personal Loan,Central,322275.2635848781,1.0,2023-03-24,No
4885,37,Female,Self-Employed,2265568,757,1481828,9,1,Personal Loan,East,1170322.1021590037,1.0,2021-02-18,No
4886,52,Male,Salaried,2229525,368,1472206,2,1,Credit Card,North,1334370.8129924238,1.0,2022-07-04,No
4887,36,Male,Salaried,1824731,885,1061255,7,1,Home Loan,West,1027411.0286991847,1.0,2022-01-21,No
4888,36,Female,Self-Employed,1392693,887,571784,3,2,Auto Loan,North,765286.304584848,0.7471504410498774,2023-03-19,No
4889,59,Male,Salaried,2304914,502,852177,10,0,Personal Loan,Central,717198.1892034882,1.0,2021-03-03,No
4890,51,Female,Self-Employed,2482866,650,1427772,2,0,Personal Loan,East,1184112.9721997601,1.0,2022-12-03,No
4891,44,Female,Salaried,1400766,762,938892,9,3,Personal Loan,South,644614.3735447959,1.0,2022-05-17,No
4892,21,Female,Self-Employed,969452,551,305660,3,1,Home Loan,South,553817.1436373172,0.5519150201680468,2023-08-27,No
4893,31,Female,Unemployed,789010,488,120621,8,0,Auto Loan,East,412933.5072663016,0.29210756181675346,2021-01-15,No
4894,41,Female,Salaried,2494410,373,1495485,1,4,Home Loan,Central,1299980.3751820785,1.0,2021-07-11,Yes
4895,24,Female,Self-Employed,1668723,361,1307617,5,1,Home Loan,East,606844.9039041295,1.0,2022-08-02,No
4896,27,Male,Unemployed,2213509,484,193542,5,4,Personal Loan,South,649764.7595379003,0.29786472282313864,2021-07-22,Yes
4897,46,Female,Unemployed,2443383,430,1012412,6,0,Auto Loan,South,926456.2552787975,1.0,2021-09-22,Yes
4898,32,Male,Salaried,1169105,704,1199671,7,2,Personal Loan,South,377563.9514035183,1.0,2023-11-11,No
4899,51,Male,Salaried,1146408,419,1230643,3,4,Home Loan,East,578586.5610859818,1.0,2021-07-31,Yes
4900,37,Female,Salaried,1168803,553,1423843,5,4,Credit Card,Central,480098.6775382043,1.0,2022-09-06,No
4901,53,Male,Salaried,308054,628,1007345,8,1,Credit Card,Central,102056.34540347043,1.0,2022-09-12,No
4902,31,Male,Salaried,434391,728,208484,6,3,Home Loan,Central,208635.57680652745,0.9992734853333859,2021-10-26,No
4903,48,Male,Salaried,1445674,643,1387726,2,2,Personal Loan,South,396380.2751182938,1.0,2022-04-16,No
4904,52,Female,Self-Employed,1133065,764,148474,7,1,Personal Loan,West,647254.7896971264,0.2293903457546854,2022-10-09,No
4905,21,Male,Salaried,1185934,777,1479097,3,1,Auto Loan,East,536527.893993098,1.0,2021-10-02,No
4906,48,Male,Self-Employed,2263865,505,1459762,10,0,Auto Loan,South,931231.845361574,1.0,2023-03-26,No
4907,27,Female,Self-Employed,2237938,626,261541,9,3,Credit Card,Central,754603.7021324465,0.34659384689063566,2023-01-27,No
4908,22,Male,Salaried,1644838,614,561466,4,3,Personal Loan,East,726628.264324462,0.7727004681299984,2022-01-09,No
4909,44,Male,Salaried,1457818,398,657525,11,2,Home Loan,Central,510978.0857605735,1.0,2021-03-05,No
4910,24,Male,Self-Employed,1932834,642,411735,4,2,Personal Loan,North,750103.2596122875,0.54890442712223,2022-12-12,No
4911,39,Female,Salaried,762719,370,514833,4,3,Personal Loan,South,427878.43778223224,1.0,2023-08-07,Yes
4912,46,Male,Salaried,739355,793,750563,10,4,Home Loan,Central,235077.94520627928,1.0,2021-08-22,No
4913,31,Male,Self-Employed,1807674,884,578324,10,4,Credit Card,North,672114.5122656636,0.8604545645808174,2022-07-04,No
4914,31,Female,Salaried,1599529,821,1299720,8,1,Home Loan,Central,767045.8172982923,1.0,2021-04-10,No
4915,23,Female,Self-Employed,2165076,487,879661,1,3,Personal Loan,South,1090487.0067278456,0.8066680249951279,2022-09-06,No
4916,32,Female,Self-Employed,814116,579,828171,3,1,Home Loan,West,236273.636381466,1.0,2023-12-24,No
4917,23,Male,Salaried,1343905,754,645158,8,4,Auto Loan,Central,776351.1421959563,0.8310131394604914,2022-08-19,No
4918,47,Female,Self-Employed,1492854,706,270916,7,2,Auto Loan,Central,387359.14549256547,0.699392290468587,2023-05-23,No
4919,22,Female,Salaried,405780,890,1380305,6,3,Auto Loan,North,110946.05058486511,1.0,2022-07-13,No
4920,36,Female,Self-Employed,1773975,370,82681,7,0,Auto Loan,South,916673.6482101502,0.09019676758619458,2023-05-19,No
4921,22,Male,Self-Employed,1286654,876,995586,1,1,Home Loan,Central,669080.9609037453,1.0,2022-05-15,No
4922,50,Female,Salaried,748488,454,1329844,8,3,Credit Card,East,361618.0229467429,1.0,2021-07-29,Yes
4923,40,Female,Salaried,2148764,685,841913,4,0,Credit Card,South,929513.0556063803,0.9057570465761416,2022-03-10,No
4924,58,Female,Salaried,353250,773,1410095,1,1,Auto Loan,North,123998.89366362043,1.0,2023-08-28,No
4925,48,Female,Salaried,1910609,353,483638,4,4,Personal Loan,North,1039360.2417353592,0.465322782784627,2022-03-20,No
4926,45,Female,Unemployed,1067220,818,119184,2,1,Home Loan,North,527808.8740299953,0.2258090112998494,2021-09-22,No
4927,52,Male,Salaried,1790453,887,802507,5,2,Personal Loan,South,1054250.5348115466,0.761210901489799,2023-11-12,No
4928,30,Male,Salaried,329535,543,265733,1,1,Auto Loan,South,134783.37155598827,1.0,2021-02-23,No
4929,53,Female,Salaried,448866,709,728896,1,1,Home Loan,Central,186137.86762593506,1.0,2021-02-11,No
4930,33,Female,Salaried,1537054,869,1234875,5,3,Auto Loan,North,810005.9645935259,1.0,2021-07-16,No
4931,57,Female,Self-Employed,1121790,422,309422,2,3,Home Loan,North,670344.7729224922,0.4615863545127942,2023-10-01,No
4932,36,Male,Salaried,305509,427,121047,9,4,Auto Loan,South,172228.33744639854,0.702828592522834,2022-07-05,Yes
4933,42,Male,Self-Employed,1685471,417,1206930,10,2,Credit Card,South,596854.8281284587,1.0,2022-10-01,No
4934,40,Male,Self-Employed,2205842,683,864702,7,2,Home Loan,East,1287695.7917474473,0.6715110863463876,2023-12-02,No
4935,47,Male,Salaried,631822,434,957339,4,4,Credit Card,North,201733.78824324216,1.0,2023-05-27,Yes
4936,36,Female,Salaried,1316743,845,920649,7,0,Auto Loan,South,523413.3226781027,1.0,2023-12-10,No
4937,54,Female,Salaried,955605,428,470656,8,1,Home Loan,South,535548.7283342879,0.8788294605121683,2022-08-25,No
4938,52,Female,Salaried,1516100,655,1249366,8,3,Personal Loan,Central,545350.3081749232,1.0,2023-08-15,No
4939,46,Female,Salaried,832149,369,920414,8,4,Personal Loan,North,310625.91565399134,1.0,2021-06-15,Yes
4940,45,Male,Self-Employed,1501304,505,195748,5,4,Home Loan,East,898032.1581575752,0.2179743767768867,2023-08-27,No
4941,22,Female,Unemployed,776765,466,861672,7,3,Credit Card,South,316809.1176024543,1.0,2023-02-13,Yes
4942,32,Male,Salaried,1123310,799,1353023,11,3,Auto Loan,Central,653327.0790301887,1.0,2023-02-12,No
4943,29,Male,Salaried,1566857,377,411912,7,0,Credit Card,Central,541992.8640472573,0.7599952459228035,2023-07-01,No
4944,32,Female,Salaried,1596364,678,456053,2,2,Credit Card,West,678916.588776935,0.6717364217327157,2022-02-20,No
4945,46,Male,Self-Employed,2445498,713,1436532,3,3,Home Loan,North,938973.6757036989,1.0,2023-03-30,No
4946,29,Male,Salaried,2475975,768,1397193,11,4,Personal Loan,Central,1107904.0826193257,1.0,2021-10-11,No
4947,30,Female,Salaried,406974,371,850527,2,1,Auto Loan,East,229713.43806664005,1.0,2023-02-04,No
4948,52,Male,Salaried,1145144,610,777808,3,0,Credit Card,North,683430.6828009788,1.0,2022-01-25,No
4949,54,Male,Self-Employed,1911130,409,767998,9,1,Personal Loan,East,812943.3770543304,0.9447127828051343,2021-09-13,No
4950,40,Female,Salaried,1665873,762,50435,7,1,Credit Card,Central,518521.74956299324,0.09726689390079836,2022-09-21,No
4951,59,Male,Salaried,424181,512,617588,4,2,Home Loan,North,113539.19131113436,1.0,2023-05-29,No
4952,22,Male,Salaried,1885903,463,459229,8,1,Home Loan,Central,576772.661611515,0.7962045196748828,2021-10-12,No
4953,21,Female,Salaried,2406889,703,1154824,7,4,Credit Card,Central,1230547.8834032041,0.9384632776793844,2023-09-09,No
4954,56,Male,Self-Employed,606793,545,959249,10,4,Personal Loan,Central,277917.59031283413,1.0,2022-01-15,No
4955,44,Female,Salaried,694108,394,860910,6,3,Credit Card,South,355435.9359745931,1.0,2023-03-25,Yes
4956,47,Male,Salaried,2168040,528,1040162,4,2,Auto Loan,South,1265898.0928495347,0.8216790955570499,2023-10-24,No
4957,22,Male,Self-Employed,1810356,842,911206,5,3,Credit Card,East,900450.9441730052,1.0,2022-05-12,No
4958,51,Female,Salaried,1587194,674,687776,10,1,Auto Loan,South,828741.3348919376,0.8299043031197201,2022-04-19,No
4959,34,Female,Salaried,1920273,719,1484689,8,4,Credit Card,East,767150.2590606208,1.0,2022-10-14,No
4960,22,Male,Self-Employed,2060679,696,870618,3,3,Auto Loan,South,883954.7319365977,0.9849124265590171,2022-10-13,No
4961,49,Female,Self-Employed,371483,464,589056,11,4,Personal Loan,Central,199913.76985807475,1.0,2023-05-20,Yes
4962,35,Male,Salaried,1801548,706,1019704,3,3,Credit Card,South,853344.8199729813,1.0,2021-01-26,No
4963,32,Female,Self-Employed,2361578,516,550281,5,0,Credit Card,West,1033012.5546740611,0.5326953651338983,2022-08-15,No
4964,57,Male,Self-Employed,2473841,703,1466184,9,2,Auto Loan,Central,809983.7266807248,1.0,2021-03-01,No
4965,48,Male,Salaried,804829,464,1322914,5,3,Home Loan,West,371019.33928556956,1.0,2023-06-20,Yes
4966,40,Male,Self-Employed,587060,757,913666,1,1,Personal Loan,Central,206581.234193641,1.0,2021-05-17,No
4967,59,Male,Salaried,1529305,672,624080,5,4,Home Loan,South,698246.7897298831,0.8937814096380242,2023-02-04,No
4968,44,Male,Unemployed,1113772,890,1437652,9,4,Home Loan,North,459276.594599546,1.0,2023-08-20,Yes
4969,41,Female,Unemployed,1542367,391,357314,7,2,Credit Card,East,440504.52518932486,0.8111471723166287,2022-04-15,No
4970,30,Female,Salaried,1811509,809,1384305,9,2,Credit Card,Central,996331.6116911416,1.0,2022-11-13,No
4971,34,Male,Salaried,341092,468,556492,10,0,Credit Card,North,154671.7931986141,1.0,2022-02-08,Yes
4972,57,Male,Salaried,372400,799,679010,10,3,Home Loan,North,210790.2290737822,1.0,2021-03-18,Yes
4973,38,Female,Salaried,1473772,790,1432743,5,0,Personal Loan,South,846605.9615734004,1.0,2023-02-24,No
4974,44,Female,Salaried,2245984,538,120311,3,3,Auto Loan,Central,968362.2510734916,0.12424172861615325,2022-10-23,No
4975,34,Female,Self-Employed,1628188,634,1093038,2,3,Auto Loan,North,793445.0758964788,1.0,2023-03-29,No
4976,54,Female,Salaried,414033,453,1300000,9,2,Auto Loan,East,233259.72804751614,1.0,2022-10-18,No
4977,32,Female,Salaried,1585559,806,127759,5,2,Personal Loan,West,773838.7467696065,0.16509770353750125,2023-06-12,No
4978,42,Male,Self-Employed,673158,660,133949,11,3,Home Loan,South,225762.13962106308,0.5933191465355109,2023-01-21,No
4979,26,Male,Self-Employed,1591045,733,1089504,1,2,Home Loan,South,541699.294699589,1.0,2023-10-20,No
4980,56,Female,Self-Employed,658030,514,712565,2,3,Personal Loan,South,260980.82926163188,1.0,2021-12-31,Yes
4981,56,Female,Salaried,1578404,756,895863,2,2,Credit Card,East,415414.45196079905,1.0,2022-03-09,No
4982,42,Female,Self-Employed,1389261,825,1003516,4,1,Personal Loan,South,527701.8510616808,1.0,2021-06-04,No
4983,34,Female,Self-Employed,1930897,407,789751,6,3,Home Loan,East,579743.7407148432,1.0,2021-04-18,Yes
4984,36,Female,Salaried,2184695,765,786454,8,4,Auto Loan,North,1178642.0707408516,0.6672543086007982,2023-05-15,No
4985,56,Female,Salaried,789466,600,106183,3,1,Auto Loan,Central,413504.15352934145,0.256788230767954,2022-07-24,No
4986,45,Female,Unemployed,538100,569,809639,10,0,Auto Loan,North,167506.45682830337,1.0,2021-03-24,No
4987,52,Female,Salaried,1154657,509,395309,10,2,Credit Card,Central,403708.5541338865,0.9791940149697674,2023-10-29,No
4988,53,Female,Salaried,1232187,536,57769,6,0,Credit Card,South,553845.4741849895,0.10430526688876512,2023-05-10,No
4989,56,Male,Salaried,1866983,813,897522,4,4,Personal Loan,North,629700.1932474825,1.0,2022-06-20,No
4990,40,Female,Salaried,532460,847,699665,8,2,Auto Loan,East,143466.40985446115,1.0,2022-06-06,No
4991,38,Female,Salaried,1852559,679,194811,9,0,Credit Card,South,959382.3747233584,0.20305876481853702,2023-06-07,No
4992,58,Male,Salaried,2200160,698,1202899,9,1,Home Loan,North,620210.5656516303,1.0,2023-02-19,No
4993,23,Male,Salaried,2473244,849,465167,6,0,Personal Loan,North,1205014.5742053192,0.3860260364956727,2021-11-11,No
4994,43,Male,Salaried,1394438,839,1177044,2,2,Home Loan,East,421746.1548392414,1.0,2023-04-30,No
